DATAFLOW,LAST UPDATE,freq,airpol,nace_r2,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,D,THS_T,EU27_2020,2015-Q1,269740.101,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,D,THS_T,EU27_2020,2015-Q2,210710.015,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,D,THS_T,EU27_2020,2015-Q3,242669.292,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,D,THS_T,EU27_2020,2015-Q4,266159.807,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,D,THS_T,EU27_2020,2016-Q1,256707.636,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,D,THS_T,EU27_2020,2016-Q2,206959.117,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,D,THS_T,EU27_2020,2016-Q3,227855.193,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,D,THS_T,EU27_2020,2016-Q4,276225.444,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,D,THS_T,EU27_2020,2017-Q1,277573.955,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,D,THS_T,EU27_2020,2017-Q2,215096.149,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,D,THS_T,EU27_2020,2017-Q3,221316.026,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,D,THS_T,EU27_2020,2017-Q4,249942.034,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,D,THS_T,EU27_2020,2018-Q1,248242.334,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,D,THS_T,EU27_2020,2018-Q2,191289.179,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,D,THS_T,EU27_2020,2018-Q3,222661.54,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,D,THS_T,EU27_2020,2018-Q4,241070.811,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,D,THS_T,EU27_2020,2019-Q1,225168.895,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,D,THS_T,EU27_2020,2019-Q2,173518.397,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,D,THS_T,EU27_2020,2019-Q3,184441.768,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,D,THS_T,EU27_2020,2019-Q4,199618.187,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,D,THS_T,EU27_2020,2020-Q1,180128.535,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,D,THS_T,EU27_2020,2020-Q2,133638.756,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,D,THS_T,EU27_2020,2020-Q3,168049.356,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,D,THS_T,EU27_2020,2020-Q4,189158.513,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,D,THS_T,EU27_2020,2021-Q1,191174.301,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,D,THS_T,EU27_2020,2021-Q2,154201.862,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,D,THS_T,EU27_2020,2021-Q3,168548.457,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,D,THS_T,EU27_2020,2021-Q4,206713.534,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,D,THS_T,EU27_2020,2022-Q1,200051.225,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,D,THS_T,EU27_2020,2022-Q2,163399.086,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,D,THS_T,EU27_2020,2022-Q3,177067.065,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,D,THS_T,EU27_2020,2022-Q4,186722.483,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,D,THS_T,EU27_2020,2023-Q1,175322.05,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,D,THS_T,EU27_2020,2023-Q2,127437.939,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,E,THS_T,EU27_2020,2010-Q1,45299.266,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,E,THS_T,EU27_2020,2010-Q2,45716.625,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,E,THS_T,EU27_2020,2010-Q3,45164.899,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,E,THS_T,EU27_2020,2010-Q4,45559.785,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,E,THS_T,EU27_2020,2011-Q1,44349.28,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,E,THS_T,EU27_2020,2011-Q2,44343.506,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,E,THS_T,EU27_2020,2011-Q3,43847.799,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,E,THS_T,EU27_2020,2011-Q4,44415.05,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,E,THS_T,EU27_2020,2012-Q1,43944.045,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,E,THS_T,EU27_2020,2012-Q2,44238.202,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,E,THS_T,EU27_2020,2012-Q3,43958.937,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,E,THS_T,EU27_2020,2012-Q4,44454.08,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,E,THS_T,EU27_2020,2013-Q1,43370.646,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,E,THS_T,EU27_2020,2013-Q2,43591.397,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,E,THS_T,EU27_2020,2013-Q3,42976.546,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,E,THS_T,EU27_2020,2013-Q4,43053.044,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,E,THS_T,EU27_2020,2014-Q1,41677.437,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,E,THS_T,EU27_2020,2014-Q2,41467.877,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,E,THS_T,EU27_2020,2014-Q3,40891.515,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,E,THS_T,EU27_2020,2014-Q4,41269.48,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,E,THS_T,EU27_2020,2015-Q1,40620.32,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,E,THS_T,EU27_2020,2015-Q2,40911.15,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,E,THS_T,EU27_2020,2015-Q3,40614.575,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,E,THS_T,EU27_2020,2015-Q4,41180.16,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,E,THS_T,EU27_2020,2016-Q1,40344.01,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,E,THS_T,EU27_2020,2016-Q2,40735.421,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,E,THS_T,EU27_2020,2016-Q3,40273.673,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,E,THS_T,EU27_2020,2016-Q4,40977.699,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,E,THS_T,EU27_2020,2017-Q1,40336.068,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,E,THS_T,EU27_2020,2017-Q2,40562.842,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,E,THS_T,EU27_2020,2017-Q3,40243.493,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,E,THS_T,EU27_2020,2017-Q4,40947.421,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,E,THS_T,EU27_2020,2018-Q1,40089.56,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,E,THS_T,EU27_2020,2018-Q2,40313.259,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,E,THS_T,EU27_2020,2018-Q3,39830.518,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,E,THS_T,EU27_2020,2018-Q4,40457.723,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,E,THS_T,EU27_2020,2019-Q1,39702.02,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,E,THS_T,EU27_2020,2019-Q2,39702.162,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,E,THS_T,EU27_2020,2019-Q3,39627.286,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,E,THS_T,EU27_2020,2019-Q4,40375.911,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,E,THS_T,EU27_2020,2020-Q1,39407.664,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,E,THS_T,EU27_2020,2020-Q2,37904.818,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,E,THS_T,EU27_2020,2020-Q3,39208.321,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,E,THS_T,EU27_2020,2020-Q4,40106.862,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,E,THS_T,EU27_2020,2021-Q1,38876.739,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,E,THS_T,EU27_2020,2021-Q2,38891.227,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,E,THS_T,EU27_2020,2021-Q3,38461.578,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,E,THS_T,EU27_2020,2021-Q4,39269.112,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,E,THS_T,EU27_2020,2022-Q1,38494.923,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,E,THS_T,EU27_2020,2022-Q2,38697.04,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,E,THS_T,EU27_2020,2022-Q3,38332.817,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,E,THS_T,EU27_2020,2022-Q4,39100.23,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,E,THS_T,EU27_2020,2023-Q1,38384.123,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,E,THS_T,EU27_2020,2023-Q2,38347.704,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,F,THS_T,EU27_2020,2010-Q1,12373.671,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,F,THS_T,EU27_2020,2010-Q2,13211.675,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,F,THS_T,EU27_2020,2010-Q3,13133.992,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,F,THS_T,EU27_2020,2010-Q4,14197.094,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,F,THS_T,EU27_2020,2011-Q1,13175.472,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,F,THS_T,EU27_2020,2011-Q2,13791.818,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,F,THS_T,EU27_2020,2011-Q3,13518.861,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,F,THS_T,EU27_2020,2011-Q4,14094.569,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,F,THS_T,EU27_2020,2012-Q1,12665.332,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,F,THS_T,EU27_2020,2012-Q2,13008.259,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,F,THS_T,EU27_2020,2012-Q3,12720.143,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,F,THS_T,EU27_2020,2012-Q4,13416.321,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,F,THS_T,EU27_2020,2013-Q1,12066.219,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,F,THS_T,EU27_2020,2013-Q2,12811.058,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,F,THS_T,EU27_2020,2013-Q3,12645.204,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,F,THS_T,EU27_2020,2013-Q4,13313.939,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,F,THS_T,EU27_2020,2014-Q1,12088.338,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,F,THS_T,EU27_2020,2014-Q2,12511.971,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,F,THS_T,EU27_2020,2014-Q3,12340.531,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,F,THS_T,EU27_2020,2014-Q4,13052.381,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,F,THS_T,EU27_2020,2015-Q1,12018.485,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,F,THS_T,EU27_2020,2015-Q2,12670.491,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,F,THS_T,EU27_2020,2015-Q3,12573.124,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,F,THS_T,EU27_2020,2015-Q4,13355.266,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,F,THS_T,EU27_2020,2016-Q1,12161.254,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,F,THS_T,EU27_2020,2016-Q2,12927.075,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,F,THS_T,EU27_2020,2016-Q3,12606.468,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,F,THS_T,EU27_2020,2016-Q4,13445.122,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,F,THS_T,EU27_2020,2017-Q1,12390.444,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,F,THS_T,EU27_2020,2017-Q2,12948.501,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,F,THS_T,EU27_2020,2017-Q3,12795.203,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,F,THS_T,EU27_2020,2017-Q4,13787.407,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,F,THS_T,EU27_2020,2018-Q1,12642.376,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,F,THS_T,EU27_2020,2018-Q2,13309.969,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,F,THS_T,EU27_2020,2018-Q3,13021.89,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,F,THS_T,EU27_2020,2018-Q4,13989.225,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,F,THS_T,EU27_2020,2019-Q1,12932.072,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,F,THS_T,EU27_2020,2019-Q2,13326.754,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,F,THS_T,EU27_2020,2019-Q3,13154.542,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,F,THS_T,EU27_2020,2019-Q4,13935.075,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,F,THS_T,EU27_2020,2020-Q1,12367.175,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,F,THS_T,EU27_2020,2020-Q2,11084.892,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,F,THS_T,EU27_2020,2020-Q3,12499.912,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,F,THS_T,EU27_2020,2020-Q4,13974.926,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,F,THS_T,EU27_2020,2021-Q1,12729.773,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,F,THS_T,EU27_2020,2021-Q2,13347.675,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,F,THS_T,EU27_2020,2021-Q3,13108.692,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,F,THS_T,EU27_2020,2021-Q4,14406.245,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,F,THS_T,EU27_2020,2022-Q1,13057.34,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,F,THS_T,EU27_2020,2022-Q2,13526.863,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,F,THS_T,EU27_2020,2022-Q3,13237.198,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,F,THS_T,EU27_2020,2022-Q4,14443.887,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,F,THS_T,EU27_2020,2023-Q1,13146.231,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,F,THS_T,EU27_2020,2023-Q2,13338.887,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,G-U_X_H,THS_T,EU27_2020,2010-Q1,71281.081,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,G-U_X_H,THS_T,EU27_2020,2010-Q2,72704.967,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,G-U_X_H,THS_T,EU27_2020,2010-Q3,71697.757,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,G-U_X_H,THS_T,EU27_2020,2010-Q4,73141.588,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,G-U_X_H,THS_T,EU27_2020,2011-Q1,67989.861,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,G-U_X_H,THS_T,EU27_2020,2011-Q2,68047.458,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,G-U_X_H,THS_T,EU27_2020,2011-Q3,66661.642,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,G-U_X_H,THS_T,EU27_2020,2011-Q4,67764.818,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,G-U_X_H,THS_T,EU27_2020,2012-Q1,64228.873,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,G-U_X_H,THS_T,EU27_2020,2012-Q2,65285.503,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,G-U_X_H,THS_T,EU27_2020,2012-Q3,65147.684,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,G-U_X_H,THS_T,EU27_2020,2012-Q4,67369.958,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,G-U_X_H,THS_T,EU27_2020,2013-Q1,64396.32,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,G-U_X_H,THS_T,EU27_2020,2013-Q2,66310.127,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,G-U_X_H,THS_T,EU27_2020,2013-Q3,65736.827,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,G-U_X_H,THS_T,EU27_2020,2013-Q4,66237.269,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,G-U_X_H,THS_T,EU27_2020,2014-Q1,60832.256,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,G-U_X_H,THS_T,EU27_2020,2014-Q2,61142.503,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,G-U_X_H,THS_T,EU27_2020,2014-Q3,60769.31,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,G-U_X_H,THS_T,EU27_2020,2014-Q4,62652.457,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,G-U_X_H,THS_T,EU27_2020,2015-Q1,60288.26,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,G-U_X_H,THS_T,EU27_2020,2015-Q2,62633.07,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,G-U_X_H,THS_T,EU27_2020,2015-Q3,63120.006,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,G-U_X_H,THS_T,EU27_2020,2015-Q4,65334.448,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,G-U_X_H,THS_T,EU27_2020,2016-Q1,61821.378,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,G-U_X_H,THS_T,EU27_2020,2016-Q2,63818.775,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,G-U_X_H,THS_T,EU27_2020,2016-Q3,63629.419,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,G-U_X_H,THS_T,EU27_2020,2016-Q4,65618.115,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,G-U_X_H,THS_T,EU27_2020,2017-Q1,62934.142,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,G-U_X_H,THS_T,EU27_2020,2017-Q2,64421.253,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,G-U_X_H,THS_T,EU27_2020,2017-Q3,64098.825,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,G-U_X_H,THS_T,EU27_2020,2017-Q4,65541.409,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,G-U_X_H,THS_T,EU27_2020,2018-Q1,61706.32,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,G-U_X_H,THS_T,EU27_2020,2018-Q2,63216.763,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,G-U_X_H,THS_T,EU27_2020,2018-Q3,63325.197,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,G-U_X_H,THS_T,EU27_2020,2018-Q4,66387.4,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,G-U_X_H,THS_T,EU27_2020,2019-Q1,64922.449,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,G-U_X_H,THS_T,EU27_2020,2019-Q2,67360.613,s
ESTAT:ENV_AC_AIGG_Q(1.0),15/11/23 11:00:00,Q,GHG,G-U_X_H,THS_T,EU27_2020,2019-Q3,68195.62,s
